Sr.no,Page No,Rank,product name,product brand,product colour,Product_id,product url,model,type,category,listing type,product price,currency code,product release date,lowest ask,last highest bid time,last lowest ask time,last sale,last sale date,this sale,change value,change percentage,voltality,premium price,product sold,product avg price,product last90 avr price,product desp,product img url,crawled date
65,24,24,adidas Yeezy Boost 350 V2 Earth,adidas,Earth,641321c7-6a64-4df6-87a2-0d6af11a65dc,https://stockx.com/adidas-yeezy-boost-350-v2-earth,adidas Yeezy Boost 350 V2,New,sneakers,STANDARD,220,USD,22-02-2020,365,2023-04-06T08:17:41Z,2023-04-06T15:40:38Z,413,2023-04-07T07:04:43Z,14,-60,-0.12685,0.224774,0.877,1214,466,504,"Yeezy delivers a new rendition of its most popular design with the adidas Yeezy 350 Earth, now available on StockX. This 350 V2 strays from newer releases by bringing back a heel tab that is present in early 350 silhouettes. This model was released as a regional exclusive specific to the Americas.
<br>
<br>
This Yeezy 350 V2 Earth is composed of a mud Primeknit upper with a translucent outer side stripe. A mud colored Boost cushioned sole and mud interior completes the design. These sneakers released in February of 2020 and retailed for $220.",https://images.stockx.com/images/adidas-Yeezy-Boost-350-V2-Earth-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1606322225,07-04-2023 16:41
66,24,25,Jordan 1 Mid Wear-Away Chicago,Jordan,Wear-Away Chicago,0809e093-e8be-4443-94a0-04d35b1ce6a3,https://stockx.com/air-jordan-1-mid-wear-away-chicago,Jordan 1 Mid,New,sneakers,STANDARD,135,USD,14-09-2022,96,2023-04-05T13:11:09Z,2023-04-07T08:56:59Z,120,2023-04-06T16:06:41Z,11,-55,-0.316857,0.127194,-0.111,1213,146,143,,https://images.stockx.com/images/Air-Jordan-1-Mid-Wear-Away-Chicago-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1665556105,07-04-2023 16:41
67,24,26,Nike Dunk Low Chenille Swoosh Sail Grand Purple,Nike,Chenille Swoosh Sail Grand Purple,b78c9100-9269-4c79-ad1c-f7259d84a55a,https://stockx.com/nike-dunk-low-chenille-swoosh-sail-grand-purple,Nike Dunk Low,New,sneakers,STANDARD,120,USD,22-09-2022,78,2023-04-06T02:41:46Z,2023-04-07T10:05:33Z,145,2023-04-06T23:30:37Z,15,39,0.367925,0.121941,0.208,1105,121,115,"The Nike Dunk Low Chenille Swoosh Sail Grand Purple is a low-top profile sneaker that displays a color-blocking design.
<br>
<br>
This Chenille Nike Dunk model has a leather upper with purple overlays and a white base at the heel and forefoot. A purple chenille hue is used to create a retro Nike Swoosh that is outlined in Neptune Green trim. The vibrant color returns on the sock liner, where branding is also seen at the tongue and back tab. A cup sole construction with white sidewalls and a violet rubber outsole supports the shoe.
<br>
<br>
The Nike Dunk Low Chenille Swoosh Sail Grand Purple was released on September 22nd, 2022, and retailed at $120.",https://images.stockx.com/images/Nike-Dunk-Low-Chenille-Swoosh-Sail-Grand-Purple-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1672949451,07-04-2023 16:41
68,24,27,Nike Air Max Plus Bred Reflective,Nike,Bred Reflective,dd77099d-90f7-4f22-9212-b2cfe9622c98,https://stockx.com/nike-air-max-plus-bred-reflective,Nike Air Max Plus,New,sneakers,STANDARD,185,USD,12-10-2022,118,2023-04-07T11:00:14Z,2023-04-07T07:20:31Z,174,2023-04-06T19:50:35Z,13,53,0.433691,0.108719,-0.062,845,179,180,,https://images.stockx.com/images/Nike-Air-Max-Plus-Bred-Reflective-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1666592037,07-04-2023 16:41
69,24,28,Nike Air Max Plus Triple Black (GS),Nike,Triple Black (GS),5db93891-4ff6-4dfd-b080-9bc46e660371,https://stockx.com/nike-air-max-plus-triple-black-gs,Nike Air Max Plus,New,sneakers,STANDARD,145,USD,01-02-2020,87,2023-04-03T12:57:31Z,2023-04-04T17:37:03Z,127,2023-04-07T07:47:26Z,13,22,0.20619,0.109678,-0.127,837,120,119,,https://images.stockx.com/images/Nike-Air-Max-Plus-Triple-Black-GS-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1672386813,07-04-2023 16:41
70,24,29,Nike Air Force 1 Low '07 LV8 Pearl White Sesame,Nike,Pearl White Sesame,4e6049d4-2edc-4fd1-bbca-6f9a3e59b993,https://stockx.com/nike-air-force-1-low-07-lv8-pearl-white-sesame,Nike Air Force 1 Low '07 LV8,New,sneakers,STANDARD,120,USD,01-12-2022,78,2023-04-06T08:47:02Z,2023-04-06T03:47:27Z,152,2023-04-07T06:56:17Z,13,32,0.266667,0.136587,0.267,765,116,117,"The Nike Air Force 1 Low 07 LV8 Pearl White Sesame comes in pearl white, yale brown, sesame, and white color scheme.
<br>
<br>
Suede and weathered canvas are the main materials used in the making of the upper of this Low Air Force 1 sneaker. A perforated white leather toe cap and yale brown cotton laces completes the design. These upper parts rest on white and brown outsole, both of which are made of rubber and with full-length AIR units.
<br>
<br>
The Nike Air Force 1 Low 07 LV8 Pearl White Sesame was first released on December 1st, 2022 at a retail price of $120.",https://images.stockx.com/images/Nike-Air-Force-1-Low-07-LV8-Pearl-White-Sesame-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1672906880,07-04-2023 16:41
71,24,30,Nike Dunk High Ambush Active Fuchsia,Nike,Ambush Active Fuchsia,2ee65bc9-1ba8-4505-8150-bf8e271b6e12,https://stockx.com/nike-dunk-high-ambush-active-fuchsia,Nike Dunk High,New,sneakers,STANDARD,180,USD,04-02-2021,189,2023-03-28T08:12:25Z,2023-04-07T04:56:36Z,322,2023-04-07T00:58:51Z,14,129,0.666666,0.244364,0.786,747,244,264,"After a preview at New York Fashion Week, Tokyo fashion label AMBUSH and Nike teamed up once again to deliver a new colorway with the Nike Dunk High Ambush Active Fuchsia. The collaboration nods to the culture surrounding transportation in Japan, which explains the re-imagined proportions on the silhouette that almost make it look aerodynamic.<br><br>The Nike Dunk High Ambush Fuchsia arrives with an Active Fuschia leather upper and an exaggerated Swoosh that protrudes the heel. Aside from the re-imagined Swoosh, other features differentiate this design from traditional Nike Dunks like a raised heel counter with significant separation on the back of the shoe, revealing a larger amount of Active Fuschia leather paneling, and an extended plastic unit donning Ambush branding encapsulates the heel. An exposed foam tongue, Active Fuchsia sole, and co-branded tongue tag add the finishing touches to the avant-garde design.<br><br>The Nike Dunk High Ambush Fuchsia released in February of 2021 and retailed for $180.",https://images.stockx.com/images/Nike-Dunk-High-Ambush-Active-Fuchsia-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1611778261,07-04-2023 16:41
72,24,31,Jordan 1 Mid Triple Black (2022),Jordan,Triple Black (2022),85708200-e7b8-4a72-8ed7-94b33f9a7d69,https://stockx.com/air-jordan-1-mid-triple-black-2022,Jordan 1 Mid,New,sneakers,STANDARD,115,USD,27-09-2022,98,2023-04-07T02:35:16Z,2023-04-06T12:25:34Z,135,2023-04-07T04:46:20Z,15,11,0.08871,0.093158,0.174,736,119,118,,https://images.stockx.com/images/Air-Jordan-1-Mid-Triple-Black-2022-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1669812024,07-04-2023 16:41
73,24,32,adidas Forum 84 Low UNC,adidas,UNC,af1502a3-b952-4e20-89e6-fe6c17389e21,https://stockx.com/adidas-forum-84-low-unc,adidas Forum 84 Low,New,sneakers,STANDARD,130,USD,15-08-2022,58,2023-04-07T00:10:29Z,2023-04-07T06:44:42Z,59,2023-04-07T02:19:13Z,13,-45,-0.432692,0.603051,-0.546,647,117,109,,https://images.stockx.com/images/adidas-Forum-84-Low-UNC-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1665383632,07-04-2023 16:41
74,24,33,Nike Zoom Vomero 5 Doernbecher,Nike,Doernbecher,b3466e14-c760-4434-ba5f-5baaa5bc9fd3,https://stockx.com/nike-zoom-vomero-5-doernbecher,Nike Zoom Vomero 5,New,sneakers,STANDARD,180,USD,25-02-2023,257,2023-04-07T03:10:58Z,2023-04-07T00:12:31Z,410,2023-04-07T05:58:13Z,13,-58,-0.123932,0.104577,1.278,560,296,297,,https://images.stockx.com/images/Nike-Zoom-Vomero-5-Doernbecher-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1678485876,07-04-2023 16:41
75,24,34,Jordan 1 Low Pine Green (GS),Jordan,Pine Green (GS),ee262375-d124-447d-bcf7-f70831c9da8e,https://stockx.com/air-jordan-1-low-pine-green-gs,Jordan 1 Low,New,sneakers,STANDARD,75,USD,01-02-2020,229,2023-04-07T07:28:18Z,2023-04-07T00:04:13Z,227,2023-04-06T23:25:56Z,13,-3,-0.013043,0.089697,2.027,536,276,266,"The Air Jordan 1 Low Pine Green GS is made of three major colors that define its look: white, pine green, as well as black.
<br>
<br>
This Low Air Jordan 1 sneaker for grade schoolers has a leather upper that is crafted from 100% leather material. This white upper features some visible stitching plus pine green overlays. The shoe also boasts a Nike Swoosh that comes in a black hue. The design of this model is completed by a perforated toe cap.
<br>
<br>
The Air Jordan 1 Low Pine Green GS made its debut in the market on February 1, 2020, it was recommended to retail for $90.",https://images.stockx.com/images/Air-Jordan-1-Low-Pine-Green-GS-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1648049690,07-04-2023 16:41
76,24,35,New Balance 9060 Truffle Rich Earth Magnet,New Balance,Truffle Rich Earth Magnet,2d4886eb-dd12-4e91-b4cb-cd5b7e26086d,https://stockx.com/new-balance-9060-truffle-rich-earth-magnet,New Balance 9060,New,sneakers,STANDARD,150,USD,06-12-2022,119,2023-04-05T15:21:36Z,2023-04-06T23:33:43Z,133,2023-04-07T03:01:47Z,12,8,0.064,0.132542,-0.113,421,150,147,,https://images.stockx.com/images/New-Balance-9060-Truffle-Rich-Earth-Magnet-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1672987953,07-04-2023 16:41
77,24,36,adidas Samba Jason Dill White Black,adidas,Jason Dill White Black,0ab92e94-2d98-4bbb-9585-612c18f7a669,https://stockx.com/adidas-samba-jason-dill-white-black,adidas Samba,New,sneakers,STANDARD,85,USD,10-04-2022,105,2023-04-02T15:07:12Z,2023-04-06T22:16:14Z,111,2023-04-07T04:56:48Z,13,11,0.10219,0.07903,0.297,372,140,130,,https://images.stockx.com/images/adidas-Samba-Jason-Dill-White-Black-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1649778687,07-04-2023 16:41
78,24,37,Nike Air Foamposite One Doernbecher (2023),Nike,Doernbecher (2023),85ff22fa-ae08-400e-9ffb-2309fa299aea,https://stockx.com/nike-air-foamposite-one-doernbecher-2023,Nike Air Foamposite One,New,sneakers,STANDARD,250,USD,25-02-2023,274,2023-03-29T06:19:34Z,2023-04-06T06:41:24Z,255,2023-04-06T15:49:23Z,7,-51,-0.166667,0.087913,0.02,365,306,306,,https://images.stockx.com/images/Nike-Air-Foamposite-One-Doernbecher-2023-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1678093828,07-04-2023 16:41
79,24,38,Jordan 1 Retro High OG True Blue (TD),Jordan,True Blue (TD),3e9c7991-7d4b-4139-8664-999703d8a137,https://stockx.com/air-jordan-1-retro-high-og-true-blue-td,Jordan 1 Retro High OG,New,sneakers,STANDARD,65,USD,14-01-2023,58,2023-04-04T06:59:14Z,2023-04-06T19:59:48Z,79,2023-04-06T17:24:06Z,13,12,0.179104,0,0.215,305,73,73,,https://images.stockx.com/images/Air-Jordan-1-Retro-High-OG-True-Blue-TD.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1673358332,07-04-2023 16:41
80,24,39,Nike Court Legacy Next Nature White Desert Ochre (Women's),Nike,White Desert Ochre (Women's),fa13c11e-2ae9-4ce0-a29e-3ff294ab478c,https://stockx.com/nike-court-legacy-next-nature-white-desert-ochre-w,Nike Court Legacy Next Nature,New,sneakers,STANDARD,70,USD,03-01-2022,47,2023-04-06T19:20:57Z,2023-04-06T18:29:04Z,80,2023-04-07T01:03:43Z,9,10,0.142857,0.110336,0.143,299,77,75,,https://images.stockx.com/images/Nike-Court-Legacy-Next-Nature-White-Desert-Ochre-W-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1670570531,07-04-2023 16:41
81,24,40,Jordan 1 Elevate High White Desert (Women's),Jordan,White Desert (Women's),3bcbb251-0f2c-48f6-94f3-823dc5f9b24d,https://stockx.com/air-jordan-1-elevate-high-white-desert-w,Jordan 1 Elevate High,New,sneakers,STANDARD,145,USD,,125,2023-04-07T06:18:57Z,2023-04-07T05:36:54Z,148,2023-04-07T00:41:38Z,13,-15,-0.092025,0.095229,0.021,282,155,156,,https://images.stockx.com/images/Air-Jordan-1-Elevate-High-White-Desert-W-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1680691491,07-04-2023 16:41
83,25,1,Nike Terminator High Phantom Black,Nike,Phantom Black,3e53bda3-2f16-4762-8b2c-67f5a0fca613,https://stockx.com/nike-terminator-high-phantom-black,Nike Terminator High,New,sneakers,STANDARD,135,USD,16-03-2023,99,2023-04-05T17:10:42Z,2023-04-06T17:01:05Z,93,2023-04-07T01:30:44Z,10,-6,-0.060606,0.236741,-0.311,281,112,113,,https://images.stockx.com/images/Nike-Terminator-High-Phantom-Black.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1668580005,07-04-2023 16:41
84,25,2,Nike Air Zoom Tempo Next% Flyknit Black White Anthracite,Nike,Black White Anthracite,78ef7162-7d56-462d-86e3-e74644c4d8a3,https://stockx.com/nike-air-zoom-tempo-next-flyknit-black-white-anthracite,Nike Air Zoom Tempo Next% Flyknit,New,sneakers,STANDARD,200,USD,21-02-2022,64,2023-04-06T12:08:42Z,2023-04-07T06:07:27Z,63,2023-04-07T07:45:40Z,14,0,-0.013987,0.398044,-0.685,198,109,103,,https://images.stockx.com/images/Nike-Air-Zoom-Tempo-NEXT-Flyknit-Black-White-Anthracite-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1671215126,07-04-2023 16:41
85,25,3,Nike Kyrie 5 Low TB Wolf Grey,Nike,Wolf Grey,d64c4fa7-43dc-4a08-9f9a-d54e4a713760,https://stockx.com/nike-kyrie-5-low-tb-wolf-grey,Nike Kyrie 5 Low TB,New,sneakers,STANDARD,120,USD,05-08-2022,69,2023-04-02T19:26:40Z,2023-04-05T12:06:03Z,118,2023-04-07T04:14:49Z,12,54,0.84375,0.148036,-0.017,183,92,92,,https://images.stockx.com/images/Nike-Kyrie-5-Low-TB-Wolf-Grey.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1671636947,07-04-2023 16:41
86,25,4,Nike Air Max 97 SE M. Frank Rudy,Nike,M. Frank Rudy,b185bcce-b628-4bcd-8355-4b35545963d9,https://stockx.com/nike-air-max-97-se-m-frank-rudy,Nike Air Max 97 SE,New,sneakers,STANDARD,185,USD,09-03-2023,98,2023-04-06T06:01:08Z,2023-04-07T06:10:33Z,128,2023-04-07T10:47:32Z,14,0,0,0.125058,-0.308,141,113,113,,https://images.stockx.com/images/Nike-Air-Max-97-SE-M-Frank-Rudy.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1676906455,07-04-2023 16:41
87,25,5,Nike Dunk High 4th of July (2022),Nike,4th of July (2022),05358a14-8995-463a-ba21-14a079fd9c5b,https://stockx.com/nike-dunk-high-4th-of-july-2022,Nike Dunk High,New,sneakers,STANDARD,120,USD,12-07-2022,80,2023-04-07T02:50:11Z,2023-04-06T11:15:22Z,86,2023-04-07T04:11:58Z,14,3,0.036145,0.057449,-0.283,123,123,106,,https://images.stockx.com/images/Nike-Dunk-High-4th-of-July-2022-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1660025278,07-04-2023 16:41
88,25,6,New Balance 327 Beige White Gum Pink (Women's),New Balance,Beige White Gum Pink (Women's),06391ddf-4b1f-4a93-bbf7-e14fd150f95e,https://stockx.com/new-balance-327-beige-white-gum-pink-w,New Balance 327,New,sneakers,STANDARD,130,USD,,110,2023-04-07T03:24:33Z,2023-04-07T03:07:34Z,151,2023-04-07T09:19:06Z,11,0,-0.006502,0.085822,0.159,97,135,136,,https://images.stockx.com/images/New-Balance-327-Beige-White-Gum-Pink-W.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1676652466,07-04-2023 16:41
89,25,7,Nike Air Max 1 '86 OG Golf Big Bubble Sport Red,Nike,Big Bubble Sport Red,c9a57280-7b6e-4f22-9925-d9051796205b,https://stockx.com/nike-air-max-1-86-og-golf-big-bubble-sport-red,Nike Air Max 1 '86 OG Golf,New,sneakers,STANDARD,140,USD,27-03-2023,134,2023-04-07T05:50:14Z,2023-04-07T03:25:14Z,221,2023-04-07T07:21:43Z,15,21,0.103825,0.125699,0.575,84,190,191,,https://images.stockx.com/images/Nike-Air-Max-1-86-OG-Golf-Big-Bubble-Sport-Red-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1680811397,07-04-2023 16:41
90,25,8,Jordan 13 Retro Black Flint,Jordan,Black Flint,f9858405-6dd2-4ae7-a5c9-96300103b6c1,https://stockx.com/air-jordan-13-retro-black-flint,Jordan 13 Retro,New,sneakers,STANDARD,200,USD,22-04-2023,258,2023-04-07T06:10:06Z,2023-04-06T03:04:42Z,358,2023-04-06T23:10:16Z,13,82,0.297101,0.104928,0.79,30,309,309,,https://images.stockx.com/images/Air-Jordan-13-Retro-Black-Flint-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1680810768,07-04-2023 16:41
91,25,9,Nike Air Force 1 Low Four Horsemen LeBron,Nike,Four Horsemen LeBron,a90e675e-340b-4ccf-b873-eb4845e8ea79,https://stockx.com/nike-air-force-1-low-four-horsemen-lebron,Nike Air Force 1 Low,New,sneakers,STANDARD,140,USD,08-04-2023,116,2023-04-06T10:53:09Z,2023-04-06T21:50:57Z,114,2023-04-07T10:01:25Z,12,-48,-0.296296,0.246015,-0.186,23,165,166,,https://images.stockx.com/images/Nike-Air-Force-1-Low-Four-Horsemen-LeBron.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1674062874,07-04-2023 16:41
92,25,10,Jordan 2 Retro Low Craft Atmosphere,Jordan,Craft Atmosphere,81f1d5b2-7e6b-4a3c-ba4f-71321110975f,https://stockx.com/air-jordan-2-retro-low-craft-atmosphere,Jordan 2 Retro Low,New,sneakers,STANDARD,150,USD,08-04-2023,132,2023-04-07T07:06:44Z,2023-04-07T07:59:06Z,201,2023-04-07T08:37:58Z,13,46,0.292891,0.23193,0.336,20,214,214,,https://images.stockx.com/images/Air-Jordan-2-Retro-Low-Craft-Atmosphere.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1678237436,07-04-2023 16:41
